drug1_Name,CTSP-ACY5,CTSP-ACY6,CTSP-ACY8,CTSP-ACYH,CTSP-ACYJ,CTSP-ACYM,CTSP-ACYP,CTSP-ACYS,CTSP-ACYV,CTSP-ACYX,CTSP-ACZC,CTSP-ACZE,CTSP-ACZK,CTSP-ACZS,CTSP-ACZT,CTSP-ACZU,CTSP-ACZW,CTSP-AD05,CTSP-AD0Z,CTSP-AD13,CTSP-AD14,CTSP-AD18,CTSP-AD1A,CTSP-AD1R,CTSP-AD1Z,CTSP-AD28,CTSP-AD2E,CTSP-AD4C,CTSP-AD4F,CTSP-AD4K,CTSP-AD4Q,CTSP-AD4V,CTSP-AD50,CTSP-ADRS,CTSP-B02B,CTSP-B02C,CTSP-B02D,CTSP-B02E,CTSP-B02F,CTSP-B02H,CTSP-B02I,DLBCL10116,DLBCL10450,DLBCL10451,DLBCL10452,DLBCL10453,DLBCL10454,DLBCL10455,DLBCL10456,DLBCL10457,DLBCL10458,DLBCL10459,DLBCL10460,DLBCL10461,DLBCL10462,DLBCL10463,DLBCL10464,DLBCL10465,DLBCL10466,DLBCL10467,DLBCL10469,DLBCL10470,DLBCL10471,DLBCL10472,DLBCL10473,DLBCL10474,DLBCL10475,DLBCL10476,DLBCL10477,DLBCL10478,DLBCL10479,DLBCL10480,DLBCL10481,DLBCL10482,DLBCL10483,DLBCL10484,DLBCL10485,DLBCL10486,DLBCL10487,DLBCL10488,DLBCL10489,DLBCL10490,DLBCL10491,DLBCL10492,DLBCL10493,DLBCL10494,DLBCL10495,DLBCL10496,DLBCL10497,DLBCL10498,DLBCL10499,DLBCL10500,DLBCL10501,DLBCL10502,DLBCL10503,DLBCL10504,DLBCL10505,DLBCL10506,DLBCL10507,DLBCL10508,DLBCL10509,DLBCL10510,DLBCL10512,DLBCL10513,DLBCL10514,DLBCL10515,DLBCL10516,DLBCL10517,DLBCL10518,DLBCL10519,DLBCL10520,DLBCL10521,DLBCL10522,DLBCL10523,DLBCL10524,DLBCL10525,DLBCL10527,DLBCL10528,DLBCL10529,DLBCL10530,DLBCL10531,DLBCL10532,DLBCL10533,DLBCL10534,DLBCL10535,DLBCL10536,DLBCL10537,DLBCL10538,DLBCL10539,DLBCL10540,DLBCL10541,DLBCL10542,DLBCL10543,DLBCL10544,DLBCL10545,DLBCL10546,DLBCL10547,DLBCL10548,DLBCL10549,DLBCL10550,DLBCL10552,DLBCL10553,DLBCL10554,DLBCL10555,DLBCL10564,DLBCL10565,DLBCL10566,DLBCL10780,DLBCL10782,DLBCL10833,DLBCL10834,DLBCL10835,DLBCL10836,DLBCL10837,DLBCL10838,DLBCL10839,DLBCL10842,DLBCL10843,DLBCL10844,DLBCL10845,DLBCL10846,DLBCL10847,DLBCL10848,DLBCL10849,DLBCL10850,DLBCL10851,DLBCL10852,DLBCL10853,DLBCL10854,DLBCL10855,DLBCL10856,DLBCL10857,DLBCL10858,DLBCL10859,DLBCL10860,DLBCL10861,DLBCL10862,DLBCL10863,DLBCL10864,DLBCL10865,DLBCL10866,DLBCL10867,DLBCL10868,DLBCL10869,DLBCL10870,DLBCL10871,DLBCL10872,DLBCL10873,DLBCL10874,DLBCL10875,DLBCL10876,DLBCL10877,DLBCL10878,DLBCL10879,DLBCL10880,DLBCL10881,DLBCL10883,DLBCL10884,DLBCL10885,DLBCL10887,DLBCL10888,DLBCL10889,DLBCL10890,DLBCL10891,DLBCL10892,DLBCL10893,DLBCL10894,DLBCL10895,DLBCL10896,DLBCL10897,DLBCL10898,DLBCL10899,DLBCL10900,DLBCL10901,DLBCL10902,DLBCL10903,DLBCL10904,DLBCL10905,DLBCL10906,DLBCL10907,DLBCL10908,DLBCL10909,DLBCL10910,DLBCL10911,DLBCL10912,DLBCL10913,DLBCL10914,DLBCL10915,DLBCL10916,DLBCL10917,DLBCL10918,DLBCL10919,DLBCL10920,DLBCL10921,DLBCL10922,DLBCL10923,DLBCL10924,DLBCL10925,DLBCL10926,DLBCL10927,DLBCL10928,DLBCL10930,DLBCL10931,DLBCL10932,DLBCL10933,DLBCL10935,DLBCL10936,DLBCL10937,DLBCL10938,DLBCL10939,DLBCL10940,DLBCL10941,DLBCL10942,DLBCL10943,DLBCL10945,DLBCL10946,DLBCL10947,DLBCL10948,DLBCL10949,DLBCL10950,DLBCL10951,DLBCL10952,DLBCL10953,DLBCL10954,DLBCL10955,DLBCL10956,DLBCL10957,DLBCL10958,DLBCL10959,DLBCL10960,DLBCL10961,DLBCL10962,DLBCL10963,DLBCL10964,DLBCL10965,DLBCL10966,DLBCL10967,DLBCL10968,DLBCL10969,DLBCL10970,DLBCL10971,DLBCL10972,DLBCL10973,DLBCL10974,DLBCL10975,DLBCL10977,DLBCL10978,DLBCL10979,DLBCL10980,DLBCL10981,DLBCL10982,DLBCL10983,DLBCL10984,DLBCL10985,DLBCL10986,DLBCL10987,DLBCL10988,DLBCL10989,DLBCL10990,DLBCL10991,DLBCL10992,DLBCL10993,DLBCL10994,DLBCL10995,DLBCL10996,DLBCL10997,DLBCL10998,DLBCL10999,DLBCL11000,DLBCL11001,DLBCL11002,DLBCL11004,DLBCL11005,DLBCL11180,DLBCL11181,DLBCL11182,DLBCL11184,DLBCL11185,DLBCL11186,DLBCL11187,DLBCL11188,DLBCL11191,DLBCL11193,DLBCL11194,DLBCL11195,DLBCL11196,DLBCL11197,DLBCL11201,DLBCL11202,DLBCL11203,DLBCL11204,DLBCL11205,DLBCL11206,DLBCL11208,DLBCL11209,DLBCL11211,DLBCL11213,DLBCL11242,DLBCL11255,DLBCL11256,DLBCL11257,DLBCL11258,DLBCL11259,DLBCL11260,DLBCL11261,DLBCL11262,DLBCL11271,DLBCL11300,DLBCL11346,DLBCL11353,DLBCL11428,DLBCL11429,DLBCL11430,DLBCL11431,DLBCL11432,DLBCL11433,DLBCL11434,DLBCL11435,DLBCL11436,DLBCL11437,DLBCL11438,DLBCL11439,DLBCL11440,DLBCL11441,DLBCL11443,DLBCL11444,DLBCL11445,DLBCL11446,DLBCL11447,DLBCL11448,DLBCL11449,DLBCL11450,DLBCL11451,DLBCL11452,DLBCL11453,DLBCL11454,DLBCL11455,DLBCL11456,DLBCL11457,DLBCL11458,DLBCL11459,DLBCL11460,DLBCL11461,DLBCL11462,DLBCL11463,DLBCL11464,DLBCL11466,DLBCL11467,DLBCL11468,DLBCL11469,DLBCL11470,DLBCL11471,DLBCL11472,DLBCL11473,DLBCL11474,DLBCL11475,DLBCL11476,DLBCL11477,DLBCL11478,DLBCL11479,DLBCL11480,DLBCL11481,DLBCL11482,DLBCL11483,DLBCL11484,DLBCL11485,DLBCL11486,DLBCL11487,DLBCL11488,DLBCL11489,DLBCL11490,DLBCL11491,DLBCL11492,DLBCL11493,DLBCL11494,DLBCL11495,DLBCL11496,DLBCL11497,DLBCL11498,DLBCL11499,DLBCL11500,DLBCL11501,DLBCL11503,DLBCL11504,DLBCL11506,DLBCL11507,DLBCL11508,DLBCL11509,DLBCL11510,DLBCL11511,DLBCL11512,DLBCL11515,DLBCL11516,DLBCL11517,DLBCL11518,DLBCL11519,DLBCL11520,DLBCL11523,DLBCL11525,DLBCL11526,DLBCL11527,DLBCL11528,DLBCL11530,DLBCL11531,DLBCL11532,DLBCL11533,DLBCL11534,DLBCL11535,DLBCL11536,DLBCL11537,DLBCL11538,DLBCL11539,DLBCL11540,DLBCL11541,DLBCL11542,DLBCL11558,DLBCL11559,DLBCL11560,DLBCL11561,DLBCL11562,DLBCL11563,DLBCL11564,DLBCL11565,DLBCL11566,DLBCL11568,DLBCL11569,DLBCL11570,DLBCL11571,DLBCL11572,DLBCL11573,DLBCL11574,DLBCL11575,DLBCL11576,DLBCL11577,DLBCL11578,DLBCL11579,DLBCL11581,DLBCL11584,DLBCL11585,DLBCL11586,DLBCL11587,DLBCL11589,DLBCL11590,DLBCL11591,DLBCL11595,DLBCL11596,DLBCL11646,DLBCL11648,DLBCL11649,DLBCL11651,DLBCL11652,DLBCL11655,DLBCL11656,DLBCL11657,DLBCL11658,DLBCL11659,DLBCL11660,DLBCL11661,DLBCL11662,DLBCL11663,DLBCL11664,DLBCL11665,DLBCL11666,DLBCL11667,DLBCL11668,DLBCL11669,DLBCL11670,DLBCL11671,DLBCL11672,DLBCL11673,DLBCL11674,DLBCL11675,DLBCL11676,DLBCL11677,DLBCL11678,DLBCL11679,DLBCL11680,DLBCL11681,DLBCL11682,DLBCL11683,DLBCL11684,DLBCL11685,TCGA-FA-8693,TCGA-FA-A4BB,TCGA-FA-A4XK,TCGA-FA-A6HN,TCGA-FA-A6HO,TCGA-FA-A7DS,TCGA-FA-A7Q1,TCGA-FA-A82F,TCGA-FA-A86F,TCGA-FF-8041,TCGA-FF-8042,TCGA-FF-8043,TCGA-FF-8046,TCGA-FF-8061,TCGA-FF-8062,TCGA-FF-A7CQ,TCGA-FF-A7CR,TCGA-FF-A7CW,TCGA-FF-A7CX,TCGA-FM-8000,TCGA-G8-6324,TCGA-G8-6325,TCGA-G8-6326,TCGA-G8-6906,TCGA-G8-6907,TCGA-G8-6909,TCGA-G8-6914,TCGA-GR-A4D4,TCGA-GR-A4D5,TCGA-GR-A4D6,TCGA-GR-A4D9,TCGA-GS-A9TQ,TCGA-GS-A9TV,TCGA-GS-A9TW,TCGA-GS-A9TX,TCGA-GS-A9TZ,TCGA-RQ-A68N,TCGA-RQ-A6JB,TCGA-RQ-AAAT,TCGA-VB-A8QN
(-)-Blebbistatin,0.2388858944177628,0.24658437073230746,0.22334666550159452,0.26184988021850586,0.2320800870656967,0.16748946905136108,0.2654320001602173,0.3340166509151459,0.226728230714798,0.5142112970352173,0.14848202466964722,0.271115779876709,0.2378244549036026,0.2730867862701416,0.21606145799160004,0.15814313292503354,0.1844182759523392,0.23212824761867526,0.2091456800699234,0.21652980148792267,0.19147330522537231,0.1767934113740921,0.20173832774162287,0.25506043434143066,0.2143738865852356,0.2676224708557129,0.19030627608299253,0.2361384779214859,0.20308832824230194,0.2176133692264557,0.15509195625782013,0.2647489607334137,0.2101382911205292,0.18508070707321167,0.2315541356801987,0.2110326737165451,0.2929672598838806,0.19495327770709991,0.21128907799720764,0.2340058982372284,0.1903541833162308,0.2387116998434067,0.22488246858119965,0.2774444818496704,0.24841320514678955,0.2438713610172272,0.2114181071519852,0.2078923135995865,0.2730526626110077,0.19572946429252625,0.2695004940032959,0.2684878408908844,0.2454608231782913,0.3335323929786682,0.2376792579889297,0.31807222962379456,0.22235378623008728,0.2600888907909393,0.2403007298707962,0.2662772238254547,0.17724885046482086,0.183999165892601,0.2377631664276123,0.2092641144990921,0.19561901688575745,0.2183372974395752,0.18280526995658875,0.2000294178724289,0.24624790251255035,0.3271419107913971,0.19879908859729767,0.2329370230436325,0.20440715551376346,0.25351810455322266,0.2729491889476776,0.25093117356300354,0.2591257393360138,0.24340325593948364,0.24847465753555295,0.2232847511768341,0.2285883724689484,0.2746212482452393,0.2755199670791626,0.29953959584236145,0.188358411192894,0.2614418864250183,0.25249218940734863,0.16192948818206787,0.22925376892089844,0.23336175084114075,0.2993696331977844,0.20589828491210935,0.2172122299671173,0.25517746806144714,0.19344288110733032,0.2295467108488083,0.2841829061508179,0.3274502754211426,0.2300276607275009,0.2777879536151886,0.2610725462436676,0.23966284096241,0.2563682496547699,0.4004465937614441,0.2253422886133194,0.18969295918941495,0.18106459081172946,0.3259284794330597,0.2485572993755341,0.21267397701740265,0.20886340737342834,0.1993694007396698,0.2032897472381592,0.2736073434352875,0.360643595457077,0.21133793890476227,0.1698916256427765,0.2258417010307312,0.2111794352531433,0.2677077651023865,0.1737295538187027,0.2261820137500763,0.2382326424121857,0.26336318254470825,0.30887097120285034,0.30394193530082697,0.2880002558231354,0.2677280902862549,0.3069425225257873,0.2334634214639664,0.2429855018854141,0.2551985085010529,0.20183511078357694,0.22047823667526245,0.2839310169219971,0.2487679868936539,0.18536822497844696,0.33297714591026306,0.27465766668319697,0.2577694058418274,0.25946295261383057,0.313956081867218,0.2200965881347656,0.18167419731616974,0.1998598575592041,0.24064567685127256,0.1901315301656723,0.2403890341520309,0.23345807194709775,0.25606125593185425,0.1672920435667038,0.2382720112800598,0.2006223201751709,0.19484910368919373,0.16091106832027435,0.1870068460702896,0.2174001038074493,0.2770827710628509,0.23598766326904294,0.2982707023620605,0.23908917605876925,0.2232068032026291,0.18744245171546936,0.2729395031929016,0.28451627492904663,0.26153460144996643,0.2721439898014069,0.18924376368522644,0.26735976338386536,0.21941377222537994,0.23730751872062686,0.23103395104408264,0.2290877252817154,0.20781387388706207,0.22908543050289154,0.19399447739124295,0.1852828860282898,0.3107964098453522,0.2121272385120392,0.2367525547742844,0.2891671061515808,0.2982396185398102,0.3176370859146118,0.20060822367668152,0.2694873809814453,0.18581900000572205,0.2192382961511612,0.1435323804616928,0.16779561340808868,0.2394427955150604,0.23295140266418454,0.2110651582479477,0.2313738465309143,0.29233378171920776,0.17459215223789215,0.2280431091785431,0.26631951332092285,0.1978226900100708,0.2783942520618439,0.2403398305177689,0.1921682059764862,0.19711042940616608,0.3055242896080017,0.21862971782684326,0.16770648956298828,0.2128024995326996,0.15820510685443878,0.2547342479228973,0.2076791077852249,0.2429596334695816,0.1831749975681305,0.162942573428154,0.2805844843387604,0.17995713651180267,0.24759067595005035,0.1701030433177948,0.1992721110582352,0.1829465329647064,0.20511315762996676,0.29232877492904663,0.21441033482551572,0.22075210511684415,0.3125965595245361,0.1972995102405548,0.28378382325172424,0.26317527890205383,0.24921914935112,0.1805872619152069,0.2430399060249329,0.2053881585597992,0.17337848246097565,0.1974678635597229,0.2171846181154251,0.16878752410411835,0.24866631627082825,0.1488349288702011,0.2315014749765396,0.18077817559242249,0.24818046391010284,0.2685324251651764,0.2953321635723114,0.2618366479873657,0.2258129566907883,0.17957191169261932,0.27138566970825195,0.2680305540561676,0.3381720781326294,0.22151438891887665,0.2545309960842133,0.2954025864601135,0.25881803035736084,0.17689605057239532,0.20209941267967224,0.2171056568622589,0.2549455165863037,0.1915922611951828,0.2983825206756592,0.16212032735347748,0.25367313623428345,0.1564522236585617,0.2956821918487549,0.2092956006526947,0.24652834236621854,0.2715623378753662,0.3012423515319824,0.2144836038351059,0.19009986519813535,0.1891142576932907,0.3114510178565979,0.25702986121177673,0.25268781185150146,0.2469847202301025,0.2572779953479767,0.2014441788196564,0.22031185030937195,0.28355053067207336,0.18896055221557614,0.28143420815467834,0.25954616069793696,0.23091723024845126,0.18503069877624512,0.2284720242023468,0.1658448874950409,0.18699955940246585,0.2911534905433655,0.20192213356494906,0.2445725053548813,0.1949695497751236,0.2560355067253113,0.2659308910369873,0.20927664637565613,0.25865066051483154,0.21309834718704224,0.1857750117778778,0.2473374456167221,0.2877742648124695,0.25638535618782043,0.21929988265037534,0.2877865433692932,0.1999296396970749,0.2726787030696869,0.29131925106048584,0.2750164568424225,0.206276997923851,0.24797073006629944,0.2754497230052948,0.267067015171051,0.20116522908210754,0.19898799061775208,0.1954040229320526,0.1843601167201996,0.2744080722332001,0.2483910769224167,0.21720916032791135,0.1841557025909424,0.24013985693454745,0.2099441289901733,0.2342124581336975,0.2929600775241852,0.2756427824497223,0.21776995062828064,0.2249484807252884,0.1822297275066376,0.2590430676937103,0.19219957292079928,0.21292097866535187,0.19014444947242734,0.2992619574069977,0.1967112421989441,0.2051132768392563,0.2063482105731964,0.2114330530166626,0.2108406275510788,0.215964213013649,0.2390693873167038,0.27073734998703003,0.1820315569639206,0.256684809923172,0.20990638434886927,0.1586873084306717,0.2609822154045105,0.3315970301628113,0.2784410417079925,0.2614065110683441,0.2278842329978943,0.2709178328514099,0.2140997499227524,0.17923419177532196,0.2682552933692932,0.2729930281639099,0.24852602183818814,0.28201916813850403,0.1728600710630417,0.26091891527175903,0.23977653682231906,0.2553172707557678,0.25589290261268616,0.23183010518550876,0.3506893217563629,0.16932682693004608,0.20368915796279907,0.2883577346801758,0.2619093954563141,0.23949019610881805,0.2861938774585724,0.3048276901245117,0.2154964506626129,0.26405665278434753,0.2245348542928696,0.2388984113931656,0.2678124308586121,0.2618470788002014,0.20481592416763306,0.2470276951789856,0.17722439765930176,0.2086700201034546,0.19259223341941836,0.18887445330619806,0.18073219060897827,0.3222409784793854,0.20169259607791898,0.20892280340194705,0.26173871755599976,0.26632773876190186,0.3049284815788269,0.2365089952945709,0.22908739745616916,0.2390398383140564,0.20915395021438601,0.2025612443685532,0.2448440790176392,0.2832857668399811,0.251055121421814,0.22878876328468326,0.2933225631713867,0.25465795397758484,0.23418816924095154,0.2045636773109436,0.2759120464324951,0.21192987263202667,0.22670045495033264,0.1812758892774582,0.24991628527641296,0.23097750544548035,0.17387227714061734,0.2828923761844635,0.19826120138168332,0.20287244021892548,0.20147816836833954,0.1907375007867813,0.20727720856666565,0.17766915261745453,0.228255107998848,0.1881181001663208,0.1968410462141037,0.1621471643447876,0.14430281519889832,0.4358195662498474,0.2681646943092346,0.2318617254495621,0.21916045248508453,0.2266417145729065,0.2028122842311859,0.29950234293937683,0.28156986832618713,0.2363662272691727,0.2454453110694885,0.20015671849250796,0.1353767067193985,0.21108518540859225,0.2776584029197693,0.2080124169588089,0.2420347332954407,0.19690018892288208,0.1674853414297104,0.2120722085237503,0.23096048831939694,0.2711241543292999,0.22138361632823944,0.26539433002471924,0.2661222815513611,0.24969621002674106,0.2733966410160065,0.207599014043808,0.24827606976032254,0.29084017872810364,0.21590106189250946,0.20734639465808868,0.2609410583972931,0.3983555734157562,0.3729878067970276,0.32281437516212463,0.21717971563339236,0.19551970064640045,0.1969853937625885,0.2640208899974823,0.2496725469827652,0.2549864649772644,0.21032319962978366,0.23842711746692655,0.2772567868232727,0.2644167244434357,0.2385377138853073,0.2514384388923645,0.33286112546920776,0.4051802158355713,0.21655146777629847,0.2512122988700867,0.20584577322006226,0.25963887572288513,0.2573607861995697,0.2420652955770493,0.2298855185508728,0.21669144928455356,0.24749454855918884,0.2298697978258133,0.2658823430538177,0.23803506791591644,0.2384975701570511,0.23985253274440765,0.22773179411888125,0.22762733697891235,0.1688290387392044,0.2203439325094223,0.2080443948507309,0.17148953676223755,0.24750255048274994,0.20261260867118835,0.24818208813667295,0.2339832335710525,0.2312508523464203,0.3414226770401001,0.2839435040950775,0.2512555420398712,0.2075473666191101,0.23285336792469025,0.2436944991350174,0.2818233966827393,0.2039373219013214,0.17696987092494965,0.2455987483263016,0.20848368108272552,0.2284117043018341,0.23182469606399536,0.2565227150917053,0.28911036252975464,0.23171404004096985,0.2357669770717621,0.23039309680461886,0.26654917001724243,0.17574572563171387,0.3303002715110779,0.2081938683986664,0.2920180559158325,0.2503043115139008,0.2518739700317383,0.21405942738056186,0.2793237864971161,0.17260894179344174,0.2589814364910126,0.21462854743003845,0.22773520648479464,0.228085458278656,0.21726074814796448,0.30655187368392944,0.24248988926410675,0.1804748773574829,0.24127990007400515,0.19608743488788605,0.2279754877090454,0.2206750214099884,0.25028279423713684,0.19096913933753967,0.203771248459816,0.20537014305591586,0.2475229501724243,0.2030813694000244,0.2020748257637024,0.2115795910358429,0.18919338285923004,0.24950334429740906,0.21884314715862274,0.14231416583061218,0.16984102129936218,0.17286908626556394,0.21648240089416504,0.24290575087070465,0.1677243858575821,0.1851871907711029,0.3346172571182251,0.26801711320877075,0.1776440292596817,0.3021027147769928,0.2414701133966446,0.16697968542575836,0.28042060136795044,0.2081027925014496,0.20160259306430814,0.20499667525291446,0.23685991764068606,0.25303739309310913,0.2857263386249542
